date_from;date_to;User_ID;session_ID;Synthetic_3_6kW;Synthetic_7_2kW;Flex_3_6kW;Flex_7_2kW
01.11.2019 18:00;01.11.2019 19:00;AdA6-1;3403;NA;NA;3,6;7,2
01.11.2019 18:00;01.11.2019 19:00;MS1-1;3405;NA;NA;3,6;7,2
01.11.2019 18:00;01.11.2019 19:00;AdO1-2;3409;3,6;NA;NA;7,2
01.11.2019 18:00;01.11.2019 19:00;AsO4-2;3415;1,5;3;NA;NA
01.11.2019 18:00;01.11.2019 19:00;MS22-1;3410;3,6;7,2;NA;NA
01.11.2019 18:00;01.11.2019 19:00;Share-12;3404;3,6;7,2;NA;NA
01.11.2019 18:00;01.11.2019 19:00;UT7-5;3414;2,1;4,2;NA;NA
01.11.2019 18:00;01.11.2019 19:00;UT1-2;3413;3,06;6,12;NA;NA
01.11.2019 18:00;01.11.2019 19:00;UT7-2;3402;NA;NA;3,6;7,2
01.11.2019 18:00;01.11.2019 19:00;SR2-1;3363;NA;NA;3,6;7,2
01.11.2019 18:00;01.11.2019 19:00;Bl2-5;3399;NA;NA;3,6;7,2
01.11.2019 18:00;01.11.2019 19:00;AdO3-4;3408;3,6;7,2;NA;NA
01.11.2019 18:00;01.11.2019 19:00;UT7-3;3412;3,6;7,2;NA;NA
01.11.2019 18:00;01.11.2019 19:00;AsO6-1;3401;3,6;7,2;NA;NA
01.11.2019 18:00;01.11.2019 19:00;UT15-2;3411;3,6;7,2;NA;NA
01.11.2019 18:00;01.11.2019 19:00;UT15-1;3398;NA;NA;3,6;7,2
01.11.2019 19:00;01.11.2019 20:00;NR1-1;3397;NA;NA;1,639;NA
01.11.2019 19:00;01.11.2019 20:00;Bl2-5;3399;NA;NA;0,394;0,788
01.11.2019 19:00;01.11.2019 20:00;UT7-3;3412;3,6;4,81;NA;2,39
01.11.2019 19:00;01.11.2019 20:00;AdA6-1;3403;NA;NA;3,6;7,2
01.11.2019 19:00;01.11.2019 20:00;NR1-1;3416;3,54;4,72;NA;7,2
01.11.2019 19:00;01.11.2019 20:00;UT7-5;3414;3,6;4,63;NA;2,57
01.11.2019 19:00;01.11.2019 20:00;UT1-2;3413;3,6;7,2;NA;NA
01.11.2019 19:00;01.11.2019 20:00;MS22-1;3410;3,6;7,2;NA;NA
01.11.2019 19:00;01.11.2019 20:00;SR2-1;3363;NA;NA;3,6;7,2
01.11.2019 19:00;01.11.2019 20:00;UT15-1;3398;NA;NA;3,6;7,2
01.11.2019 19:00;01.11.2019 20:00;AsO4-2;3415;3,6;2,82;NA;4,38
01.11.2019 19:00;01.11.2019 20:00;UT15-2;3411;3,6;7,2;NA;NA
01.11.2019 19:00;01.11.2019 20:00;AsO6-1;3401;3,6;7,2;NA;NA
01.11.2019 19:00;01.11.2019 20:00;AdO1-2;3409;0,29;NA;3,31;7,2
01.11.2019 19:00;01.11.2019 20:00;AdO3-4;3408;3,6;7,2;NA;NA
01.11.2019 19:00;01.11.2019 20:00;NR1-2;3400;NA;NA;3,6;7,2
01.11.2019 19:00;01.11.2019 20:00;UT7-2;3402;NA;NA;3,6;7,2
01.11.2019 19:00;01.11.2019 20:00;MS1-1;3405;NA;NA;3,6;7,2
01.11.2019 19:00;01.11.2019 20:00;Share-12;3404;3,6;1,46;NA;4,828
01.11.2019 19:00;01.11.2019 20:00;AdA1-1;3377;NA;NA;3,6;7,2
01.11.2019 20:00;01.11.2019 21:00;MS1-1;3405;NA;NA;3,6;7,2
01.11.2019 20:00;01.11.2019 21:00;NR1-2;3400;NA;NA;3,6;7,2
01.11.2019 20:00;01.11.2019 21:00;NR1-1;3416;1,18;NA;2,42;7,2
01.11.2019 20:00;01.11.2019 21:00;UT15-1;3398;NA;NA;3,6;7,2
01.11.2019 20:00;01.11.2019 21:00;UT1-2;3413;3,6;7,2;NA;NA
01.11.2019 20:00;01.11.2019 21:00;SR2-1;3363;NA;NA;3,6;7,2
01.11.2019 20:00;01.11.2019 21:00;UT15-2;3411;3,6;1,42;NA;5,78
01.11.2019 20:00;01.11.2019 21:00;AsO4-2;3415;0,72;NA;2,88;7,2
01.11.2019 20:00;01.11.2019 21:00;UT7-5;3414;3,13;NA;0,293;6,846
01.11.2019 20:00;01.11.2019 21:00;AdA1-1;3377;NA;NA;3,6;7,2
01.11.2019 20:00;01.11.2019 21:00;SR2-3;3417;2,04;4,08;NA;NA
01.11.2019 20:00;01.11.2019 21:00;MS22-1;3410;3,6;7,2;NA;NA
01.11.2019 20:00;01.11.2019 21:00;AdO1-2;3409;NA;NA;3,6;7,2
01.11.2019 20:00;01.11.2019 21:00;AdO3-4;3408;3,6;5,84;NA;1,36
01.11.2019 20:00;01.11.2019 21:00;UT7-3;3412;3,6;NA;NA;7,2
01.11.2019 20:00;01.11.2019 21:00;AsO6-1;3401;3,6;7,2;NA;NA
01.11.2019 20:00;01.11.2019 21:00;UT7-2;3402;NA;NA;3,6;7,2
01.11.2019 20:00;01.11.2019 21:00;AdA6-1;3403;NA;NA;3,6;7,2
01.11.2019 20:00;01.11.2019 21:00;Share-12;3404;3,6;NA;NA;NA
01.11.2019 21:00;01.11.2019 22:00;UT15-2;3411;3,6;NA;NA;7,2
01.11.2019 21:00;01.11.2019 22:00;AsO4-2;3415;NA;NA;3,6;7,2
01.11.2019 21:00;01.11.2019 22:00;AsO6-1;3401;3,6;7,2;NA;NA
01.11.2019 21:00;01.11.2019 22:00;AdA6-1;3403;NA;NA;3,6;7,2
01.11.2019 21:00;01.11.2019 22:00;MS1-1;3405;NA;NA;3,6;7,2
01.11.2019 21:00;01.11.2019 22:00;UT7-2;3402;NA;NA;3,6;7,2
01.11.2019 21:00;01.11.2019 22:00;NR1-2;3400;NA;NA;3,6;7,2
01.11.2019 21:00;01.11.2019 22:00;UT1-2;3413;3,6;7,2;NA;NA
01.11.2019 21:00;01.11.2019 22:00;AdO1-2;3409;NA;NA;3,6;7,2
01.11.2019 21:00;01.11.2019 22:00;UT15-1;3398;NA;NA;3,6;7,2
01.11.2019 21:00;01.11.2019 22:00;NR1-1;3416;NA;NA;3,6;7,2
01.11.2019 21:00;01.11.2019 22:00;AsO10-1;3418;0,06;0,12;NA;NA
01.11.2019 21:00;01.11.2019 22:00;MS22-1;3410;3,6;7,2;NA;NA
01.11.2019 21:00;01.11.2019 22:00;AdA1-1;3377;NA;NA;3,6;7,2
01.11.2019 21:00;01.11.2019 22:00;AdO3-4;3408;3,6;NA;NA;7,2
01.11.2019 21:00;01.11.2019 22:00;Share-12;3404;3,6;NA;NA;NA
01.11.2019 21:00;01.11.2019 22:00;SR2-3;3417;3,6;5,74;NA;1,46
01.11.2019 21:00;01.11.2019 22:00;UT7-3;3412;1,21;NA;2,39;7,2
01.11.2019 21:00;01.11.2019 22:00;SR2-1;3363;NA;NA;3,6;7,2
01.11.2019 22:00;01.11.2019 23:00;UT15-2;3411;2,02;NA;1,58;7,2
01.11.2019 22:00;01.11.2019 23:00;SR2-1;3363;NA;NA;3,6;7,2
01.11.2019 22:00;01.11.2019 23:00;UT1-2;3413;3,6;1,54;NA;5,66
01.11.2019 22:00;01.11.2019 23:00;AsO4-2;3415;NA;NA;3,6;7,2
01.11.2019 22:00;01.11.2019 23:00;AdO3-4;3408;3,6;NA;NA;7,2
01.11.2019 22:00;01.11.2019 23:00;AdA6-1;3403;NA;NA;3,6;7,2
01.11.2019 22:00;01.11.2019 23:00;Share-12;3404;0,74;NA;NA;NA
01.11.2019 22:00;01.11.2019 23:00;UT15-1;3398;NA;NA;3,6;7,2
01.11.2019 22:00;01.11.2019 23:00;UT7-2;3402;NA;NA;3,6;7,2
01.11.2019 22:00;01.11.2019 23:00;MS22-1;3410;3,6;7,2;NA;NA
01.11.2019 22:00;01.11.2019 23:00;NR1-2;3400;NA;NA;3,6;7,2
01.11.2019 22:00;01.11.2019 23:00;NR1-1;3416;NA;NA;3,6;7,2
01.11.2019 22:00;01.11.2019 23:00;SR14-1;3420;0,12;0,24;NA;NA
01.11.2019 22:00;01.11.2019 23:00;AdO3-2;3419;1,32;2,64;NA;NA
01.11.2019 22:00;01.11.2019 23:00;AdO1-2;3409;NA;NA;3,493;6,986
01.11.2019 22:00;01.11.2019 23:00;MS1-1;3405;NA;NA;3,6;7,2
01.11.2019 22:00;01.11.2019 23:00;AsO10-1;3418;3,6;7,2;NA;NA
01.11.2019 22:00;01.11.2019 23:00;AsO6-1;3401;3,6;7,2;NA;NA
01.11.2019 22:00;01.11.2019 23:00;AdA1-1;3377;NA;NA;3,6;7,2
01.11.2019 22:00;01.11.2019 23:00;SR2-3;3417;3,6;NA;NA;7,2
01.11.2019 22:00;01.11.2019 23:00;UT7-3;3412;NA;NA;3,6;7,2
01.11.2019 23:00;02.11.2019 00:00;AsO6-1;3401;3,6;7,2;NA;NA
01.11.2019 23:00;02.11.2019 00:00;UT15-2;3411;NA;NA;3,6;7,2
01.11.2019 23:00;02.11.2019 00:00;UT15-1;3398;NA;NA;3,6;7,2
01.11.2019 23:00;02.11.2019 00:00;UT7-3;3412;NA;NA;3,6;7,2
01.11.2019 23:00;02.11.2019 00:00;SR14-1;3420;3,6;7,2;NA;NA
01.11.2019 23:00;02.11.2019 00:00;UT1-1;3422;2,1;4,2;NA;NA
01.11.2019 23:00;02.11.2019 00:00;SR2-3;3417;0,58;NA;3,02;7,2
01.11.2019 23:00;02.11.2019 00:00;AdA1-1;3377;NA;NA;3,6;7,2
01.11.2019 23:00;02.11.2019 00:00;UT1-2;3413;3,6;NA;NA;7,2
01.11.2019 23:00;02.11.2019 00:00;MS22-1;3410;3,6;7,2;NA;NA
01.11.2019 23:00;02.11.2019 00:00;AsO10-1;3418;3,6;2,61;NA;4,59
01.11.2019 23:00;02.11.2019 00:00;AdA6-1;3403;NA;NA;3,6;7,2
01.11.2019 23:00;02.11.2019 00:00;SR2-1;3363;NA;NA;3,6;7,2
01.11.2019 23:00;02.11.2019 00:00;AdO3-4;3408;3,6;NA;NA;7,2
01.11.2019 23:00;02.11.2019 00:00;NR1-2;3400;NA;NA;3,6;7,2
01.11.2019 23:00;02.11.2019 00:00;AdO3-2;3419;3,6;7,2;NA;NA
01.11.2019 23:00;02.11.2019 00:00;NR1-1;3416;NA;NA;3,6;7,2
01.11.2019 23:00;02.11.2019 00:00;AsO4-2;3415;NA;NA;3,6;7,2
01.11.2019 23:00;02.11.2019 00:00;Bl2-8;3421;3,6;7,2;NA;NA
01.11.2019 23:00;02.11.2019 00:00;MS1-1;3405;NA;NA;3,6;7,2
01.11.2019 23:00;02.11.2019 00:00;UT7-2;3402;NA;NA;3,6;7,2
02.11.2019 00:00;02.11.2019 01:00;SR14-1;3420;3,6;7,2;NA;NA
02.11.2019 00:00;02.11.2019 01:00;MS1-1;3405;NA;NA;3,6;7,2
02.11.2019 00:00;02.11.2019 01:00;UT15-1;3398;NA;NA;3,6;7,2
02.11.2019 00:00;02.11.2019 01:00;Bl2-8;3421;3,6;1,57;NA;5,63
02.11.2019 00:00;02.11.2019 01:00;UT15-2;3411;NA;NA;3,6;7,2
02.11.2019 00:00;02.11.2019 01:00;AdA6-1;3403;NA;NA;3,6;7,2
02.11.2019 00:00;02.11.2019 01:00;AdA1-1;3377;NA;NA;3,6;7,2
02.11.2019 00:00;02.11.2019 01:00;NR1-2;3400;NA;NA;3,6;7,2
02.11.2019 00:00;02.11.2019 01:00;MS22-1;3410;3,6;2,06;NA;5,14
02.11.2019 00:00;02.11.2019 01:00;SR2-1;3363;NA;NA;3,6;7,2
02.11.2019 00:00;02.11.2019 01:00;AsO4-2;3415;NA;NA;3,6;7,2
02.11.2019 00:00;02.11.2019 01:00;UT7-2;3402;NA;NA;3,6;7,2
02.11.2019 00:00;02.11.2019 01:00;UT7-3;3412;NA;NA;3,6;7,2
02.11.2019 00:00;02.11.2019 01:00;UT1-2;3413;3,6;NA;NA;7,2
02.11.2019 00:00;02.11.2019 01:00;Bl2-5;3423;3,54;6,25;NA;7,2
02.11.2019 00:00;02.11.2019 01:00;AsO10-1;3418;2,67;NA;0,93;7,2
02.11.2019 00:00;02.11.2019 01:00;SR2-3;3417;NA;NA;3,6;7,2
02.11.2019 00:00;02.11.2019 01:00;NR1-1;3416;NA;NA;3,6;7,2
02.11.2019 00:00;02.11.2019 01:00;AsO6-1;3401;3,6;3,41;NA;3,79
02.11.2019 00:00;02.11.2019 01:00;AdO3-2;3419;3,6;0,74;NA;6,46
02.11.2019 00:00;02.11.2019 01:00;AdO3-4;3408;3,56;NA;NA;7,2
02.11.2019 00:00;02.11.2019 01:00;UT1-1;3422;3,6;2,34;NA;4,86
02.11.2019 01:00;02.11.2019 02:00;UT15-1;3398;NA;NA;3,6;7,2
02.11.2019 01:00;02.11.2019 02:00;Bl2-8;3421;1,57;NA;2,03;7,2
02.11.2019 01:00;02.11.2019 02:00;UT1-2;3413;3,6;NA;NA;7,2
02.11.2019 01:00;02.11.2019 02:00;AsO6-1;3401;3,6;NA;NA;7,2
02.11.2019 01:00;02.11.2019 02:00;SR14-1;3420;3,6;7,2;NA;NA
02.11.2019 01:00;02.11.2019 02:00;AdO3-2;3419;2,06;NA;1,54;7,2
02.11.2019 01:00;02.11.2019 02:00;MS22-1;3410;3,6;NA;NA;7,2
02.11.2019 01:00;02.11.2019 02:00;NR1-1;3416;NA;NA;3,6;7,2
02.11.2019 01:00;02.11.2019 02:00;Bl2-5;3423;2,71;NA;0,89;7,2
02.11.2019 01:00;02.11.2019 02:00;UT1-1;3422;0,84;NA;2,76;7,2
02.11.2019 01:00;02.11.2019 02:00;AsO10-1;3418;NA;NA;3,6;7,2
02.11.2019 01:00;02.11.2019 02:00;UT15-2;3411;NA;NA;3,6;7,2
02.11.2019 01:00;02.11.2019 02:00;AdA1-1;3377;NA;NA;3,6;7,2
02.11.2019 01:00;02.11.2019 02:00;NR1-2;3400;NA;NA;3,6;7,2
02.11.2019 01:00;02.11.2019 02:00;UT7-3;3412;NA;NA;3,6;7,2
02.11.2019 01:00;02.11.2019 02:00;SR2-3;3417;NA;NA;3,6;7,2
02.11.2019 01:00;02.11.2019 02:00;MS1-1;3405;NA;NA;3,6;7,2
02.11.2019 01:00;02.11.2019 02:00;AdO3-4;3408;NA;NA;0,04;7,2
02.11.2019 01:00;02.11.2019 02:00;AsO4-2;3415;NA;NA;3,6;7,2
02.11.2019 01:00;02.11.2019 02:00;AdA6-1;3403;NA;NA;3,6;7,2
02.11.2019 01:00;02.11.2019 02:00;SR2-1;3363;NA;NA;3,6;7,2
02.11.2019 01:00;02.11.2019 02:00;UT7-2;3402;NA;NA;3,6;7,2
02.11.2019 02:00;02.11.2019 03:00;NR1-1;3416;NA;NA;3,6;7,2
02.11.2019 02:00;02.11.2019 03:00;SR14-1;3420;3,6;7,2;NA;NA
02.11.2019 02:00;02.11.2019 03:00;AsO6-1;3401;3,6;NA;NA;7,2
02.11.2019 02:00;02.11.2019 03:00;AdO3-4;3408;NA;NA;3,6;7,2
02.11.2019 02:00;02.11.2019 03:00;MS22-1;3410;3,6;NA;NA;7,2
02.11.2019 02:00;02.11.2019 03:00;AsO10-1;3418;NA;NA;3,6;7,2
02.11.2019 02:00;02.11.2019 03:00;Bl2-8;3421;NA;NA;3,6;7,2
02.11.2019 02:00;02.11.2019 03:00;AdA6-1;3403;NA;NA;3,6;7,2
02.11.2019 02:00;02.11.2019 03:00;Bl2-5;3423;NA;NA;3,6;7,2
02.11.2019 02:00;02.11.2019 03:00;SR2-1;3363;NA;NA;3,6;7,2
02.11.2019 02:00;02.11.2019 03:00;UT15-2;3411;NA;NA;3,6;7,2
02.11.2019 02:00;02.11.2019 03:00;UT7-3;3412;NA;NA;3,6;7,2
02.11.2019 02:00;02.11.2019 03:00;UT1-2;3413;1;NA;2,6;7,2
02.11.2019 02:00;02.11.2019 03:00;UT15-1;3398;NA;NA;3,6;7,2
02.11.2019 02:00;02.11.2019 03:00;MS1-1;3405;NA;NA;3,6;7,2
02.11.2019 02:00;02.11.2019 03:00;AdO3-2;3419;NA;NA;3,6;7,2
02.11.2019 02:00;02.11.2019 03:00;AsO4-2;3415;NA;NA;3,6;7,2
02.11.2019 02:00;02.11.2019 03:00;UT1-1;3422;NA;NA;3,6;7,2
02.11.2019 02:00;02.11.2019 03:00;NR1-2;3400;NA;NA;3,6;7,2
02.11.2019 02:00;02.11.2019 03:00;SR2-3;3417;NA;NA;3,6;7,2
02.11.2019 02:00;02.11.2019 03:00;UT7-2;3402;NA;NA;3,6;7,2
02.11.2019 02:00;02.11.2019 03:00;AdA1-1;3377;NA;NA;3,6;7,2
02.11.2019 03:00;02.11.2019 04:00;MS22-1;3410;3,6;NA;NA;7,2
02.11.2019 03:00;02.11.2019 04:00;NR1-1;3416;NA;NA;3,6;7,2
02.11.2019 03:00;02.11.2019 04:00;SR14-1;3420;3,6;7,2;NA;NA
02.11.2019 03:00;02.11.2019 04:00;UT7-3;3412;NA;NA;3,6;7,2
02.11.2019 03:00;02.11.2019 04:00;UT1-2;3413;NA;NA;3,6;7,2
02.11.2019 03:00;02.11.2019 04:00;SR2-1;3363;NA;NA;3,6;7,2
02.11.2019 03:00;02.11.2019 04:00;AdA1-1;3377;NA;NA;3,6;7,2
02.11.2019 03:00;02.11.2019 04:00;Bl2-8;3421;NA;NA;3,6;7,2
02.11.2019 03:00;02.11.2019 04:00;AsO6-1;3401;3,6;NA;NA;7,2
02.11.2019 03:00;02.11.2019 04:00;AsO10-1;3418;NA;NA;3,6;7,2
02.11.2019 03:00;02.11.2019 04:00;UT15-1;3398;NA;NA;3,6;7,2
02.11.2019 03:00;02.11.2019 04:00;SR2-3;3417;NA;NA;3,6;7,2
02.11.2019 03:00;02.11.2019 04:00;UT7-2;3402;NA;NA;3,6;7,2
02.11.2019 03:00;02.11.2019 04:00;NR1-2;3400;NA;NA;3,6;7,2
02.11.2019 03:00;02.11.2019 04:00;MS1-1;3405;NA;NA;3,6;7,2
02.11.2019 03:00;02.11.2019 04:00;UT15-2;3411;NA;NA;3,6;7,2
02.11.2019 03:00;02.11.2019 04:00;AdA6-1;3403;NA;NA;3,6;7,2
02.11.2019 03:00;02.11.2019 04:00;AsO4-2;3415;NA;NA;3,6;7,2
02.11.2019 03:00;02.11.2019 04:00;Bl2-5;3423;NA;NA;3,6;7,2
02.11.2019 03:00;02.11.2019 04:00;AdO3-2;3419;NA;NA;3,6;7,2
02.11.2019 03:00;02.11.2019 04:00;AdO3-4;3408;NA;NA;3,6;7,2
02.11.2019 03:00;02.11.2019 04:00;UT1-1;3422;NA;NA;3,6;7,2
02.11.2019 04:00;02.11.2019 05:00;NR1-1;3416;NA;NA;3,6;7,2
02.11.2019 04:00;02.11.2019 05:00;SR2-3;3417;NA;NA;3,6;7,2
02.11.2019 04:00;02.11.2019 05:00;UT15-1;3398;NA;NA;3,6;7,2
02.11.2019 04:00;02.11.2019 05:00;AdO3-2;3419;NA;NA;3,6;7,2
02.11.2019 04:00;02.11.2019 05:00;UT7-2;3402;NA;NA;3,6;7,2
02.11.2019 04:00;02.11.2019 05:00;MS22-1;3410;3,6;NA;NA;7,2
02.11.2019 04:00;02.11.2019 05:00;AdA6-1;3403;NA;NA;3,6;7,2
02.11.2019 04:00;02.11.2019 05:00;MS1-1;3405;NA;NA;3,6;7,2
02.11.2019 04:00;02.11.2019 05:00;UT7-3;3412;NA;NA;3,6;7,2
02.11.2019 04:00;02.11.2019 05:00;Bl2-8;3421;NA;NA;3,6;7,2
02.11.2019 04:00;02.11.2019 05:00;AdO3-4;3408;NA;NA;3,6;7,2
02.11.2019 04:00;02.11.2019 05:00;Bl2-5;3423;NA;NA;3,6;7,2
02.11.2019 04:00;02.11.2019 05:00;AsO4-2;3415;NA;NA;3,6;7,2
02.11.2019 04:00;02.11.2019 05:00;UT1-1;3422;NA;NA;3,6;7,2
02.11.2019 04:00;02.11.2019 05:00;UT15-2;3411;NA;NA;3,6;7,2
02.11.2019 04:00;02.11.2019 05:00;SR2-1;3363;NA;NA;3,6;7,2
02.11.2019 04:00;02.11.2019 05:00;SR14-1;3420;3,6;7,2;NA;NA
02.11.2019 04:00;02.11.2019 05:00;NR1-2;3400;NA;NA;3,6;7,2
02.11.2019 04:00;02.11.2019 05:00;AsO10-1;3418;NA;NA;3,6;7,2
02.11.2019 04:00;02.11.2019 05:00;AsO6-1;3401;3,6;NA;NA;7,2
02.11.2019 04:00;02.11.2019 05:00;UT1-2;3413;NA;NA;3,6;7,2
02.11.2019 04:00;02.11.2019 05:00;AdA1-1;3377;NA;NA;3,6;7,2
02.11.2019 05:00;02.11.2019 06:00;Bl2-8;3421;NA;NA;3,6;7,2
02.11.2019 05:00;02.11.2019 06:00;NR1-1;3416;NA;NA;3,6;7,2
02.11.2019 05:00;02.11.2019 06:00;MS22-1;3410;3,6;NA;NA;7,2
02.11.2019 05:00;02.11.2019 06:00;MS1-1;3405;NA;NA;3,6;7,2
02.11.2019 05:00;02.11.2019 06:00;UT7-3;3412;NA;NA;3,6;7,2
02.11.2019 05:00;02.11.2019 06:00;SR2-3;3417;NA;NA;3,6;7,2
02.11.2019 05:00;02.11.2019 06:00;SR14-1;3420;3,6;2,78;NA;4,42
02.11.2019 05:00;02.11.2019 06:00;SR2-1;3363;NA;NA;3,6;7,2
02.11.2019 05:00;02.11.2019 06:00;AdA1-1;3377;NA;NA;3,6;7,2
02.11.2019 05:00;02.11.2019 06:00;UT1-1;3422;NA;NA;3,6;7,2
02.11.2019 05:00;02.11.2019 06:00;NR1-2;3400;NA;NA;3,6;7,2
02.11.2019 05:00;02.11.2019 06:00;AsO4-2;3415;NA;NA;3,6;7,2
02.11.2019 05:00;02.11.2019 06:00;AdO3-4;3408;NA;NA;3,6;7,2
02.11.2019 05:00;02.11.2019 06:00;UT1-2;3413;NA;NA;3,6;7,2
02.11.2019 05:00;02.11.2019 06:00;AdA6-1;3403;NA;NA;3,6;7,2
02.11.2019 05:00;02.11.2019 06:00;UT15-2;3411;NA;NA;3,6;7,2
02.11.2019 05:00;02.11.2019 06:00;UT7-2;3402;NA;NA;3,6;7,2
02.11.2019 05:00;02.11.2019 06:00;Bl2-5;3423;NA;NA;3,6;7,2
02.11.2019 05:00;02.11.2019 06:00;AsO6-1;3401;3,6;NA;NA;7,2
02.11.2019 05:00;02.11.2019 06:00;AsO10-1;3418;NA;NA;3,6;7,2
02.11.2019 05:00;02.11.2019 06:00;UT15-1;3398;NA;NA;3,6;7,2
02.11.2019 05:00;02.11.2019 06:00;AdO3-2;3419;NA;NA;3,6;7,2
02.11.2019 06:00;02.11.2019 07:00;UT1-1;3422;NA;NA;3,6;7,2
02.11.2019 06:00;02.11.2019 07:00;NR1-2;3400;NA;NA;3,6;7,2
02.11.2019 06:00;02.11.2019 07:00;AdA1-1;3377;NA;NA;3,6;7,2
02.11.2019 06:00;02.11.2019 07:00;UT15-1;3398;NA;NA;3,6;7,2
02.11.2019 06:00;02.11.2019 07:00;UT15-2;3411;NA;NA;3,6;7,2
02.11.2019 06:00;02.11.2019 07:00;Bl2-8;3421;NA;NA;3,6;7,2
02.11.2019 06:00;02.11.2019 07:00;AsO4-2;3415;NA;NA;3,6;7,2
02.11.2019 06:00;02.11.2019 07:00;SR14-1;3420;3,6;NA;NA;7,2
02.11.2019 06:00;02.11.2019 07:00;MS22-1;3410;3,6;NA;NA;7,2
02.11.2019 06:00;02.11.2019 07:00;UT1-2;3413;NA;NA;3,6;7,2
02.11.2019 06:00;02.11.2019 07:00;AdO3-4;3408;NA;NA;3,6;7,2
02.11.2019 06:00;02.11.2019 07:00;NR1-1;3416;NA;NA;3,6;7,2
02.11.2019 06:00;02.11.2019 07:00;AsO6-1;3401;3,6;NA;NA;7,2
02.11.2019 06:00;02.11.2019 07:00;MS1-1;3405;NA;NA;3,6;7,2
02.11.2019 06:00;02.11.2019 07:00;SR2-1;3363;NA;NA;3,6;7,2
02.11.2019 06:00;02.11.2019 07:00;SR2-3;3417;NA;NA;3,6;7,2
02.11.2019 06:00;02.11.2019 07:00;Bl2-5;3423;NA;NA;3,6;7,2
02.11.2019 06:00;02.11.2019 07:00;AsO10-1;3418;NA;NA;3,6;7,2
02.11.2019 06:00;02.11.2019 07:00;AdO3-2;3419;NA;NA;3,6;7,2
02.11.2019 06:00;02.11.2019 07:00;UT7-2;3402;NA;NA;3,6;7,2
02.11.2019 06:00;02.11.2019 07:00;AdA6-1;3403;NA;NA;3,6;7,2
02.11.2019 06:00;02.11.2019 07:00;UT7-3;3412;NA;NA;3,6;7,2
02.11.2019 07:00;02.11.2019 08:00;NR1-2;3400;NA;NA;3,6;7,2
02.11.2019 07:00;02.11.2019 08:00;MS1-1;3405;NA;NA;3,6;7,2
02.11.2019 07:00;02.11.2019 08:00;NR1-1;3416;NA;NA;3,6;7,2
02.11.2019 07:00;02.11.2019 08:00;Bl2-8;3421;NA;NA;0,673;1,346
02.11.2019 07:00;02.11.2019 08:00;UT15-2;3411;NA;NA;3,6;7,2
02.11.2019 07:00;02.11.2019 08:00;MS22-1;3410;0,8;NA;2,8;7,2
02.11.2019 07:00;02.11.2019 08:00;AsO10-1;3418;NA;NA;3,6;7,2
02.11.2019 07:00;02.11.2019 08:00;SR14-1;3420;3,6;NA;NA;7,2
02.11.2019 07:00;02.11.2019 08:00;SR2-3;3417;NA;NA;3,6;7,2
02.11.2019 07:00;02.11.2019 08:00;AdO3-2;3419;NA;NA;3,6;7,2
02.11.2019 07:00;02.11.2019 08:00;UT7-3;3412;NA;NA;3,6;7,2
02.11.2019 07:00;02.11.2019 08:00;UT7-2;3402;NA;NA;3,6;7,2
02.11.2019 07:00;02.11.2019 08:00;AsO6-1;3401;3,6;NA;NA;7,2
02.11.2019 07:00;02.11.2019 08:00;AsO4-2;3415;NA;NA;3,6;7,2
02.11.2019 07:00;02.11.2019 08:00;Bl2-5;3423;NA;NA;3,6;7,2
02.11.2019 07:00;02.11.2019 08:00;UT1-2;3413;NA;NA;3,6;7,2
02.11.2019 07:00;02.11.2019 08:00;SR2-1;3363;NA;NA;3,6;7,2
02.11.2019 07:00;02.11.2019 08:00;UT1-1;3422;NA;NA;3,6;7,2
02.11.2019 07:00;02.11.2019 08:00;UT15-1;3398;NA;NA;3,6;7,2
02.11.2019 07:00;02.11.2019 08:00;AdA1-1;3377;NA;NA;3,6;7,2
02.11.2019 07:00;02.11.2019 08:00;AdA6-1;3403;NA;NA;3,6;7,2
02.11.2019 07:00;02.11.2019 08:00;AdO3-4;3408;NA;NA;3,6;3,04
02.11.2019 08:00;02.11.2019 09:00;NR1-2;3400;NA;NA;3,6;7,2
02.11.2019 08:00;02.11.2019 09:00;UT1-2;3413;NA;NA;3,6;7,2
02.11.2019 08:00;02.11.2019 09:00;AsO4-2;3415;NA;NA;3,6;7,2
02.11.2019 08:00;02.11.2019 09:00;AdA1-1;3377;NA;NA;3,6;7,2
02.11.2019 08:00;02.11.2019 09:00;AdO3-2;3419;NA;NA;3,6;7,2
02.11.2019 08:00;02.11.2019 09:00;UT7-2;3402;NA;NA;3,6;7,2
02.11.2019 08:00;02.11.2019 09:00;MS22-1;3410;NA;NA;3,6;7,2
02.11.2019 08:00;02.11.2019 09:00;UT1-1;3422;NA;NA;3,6;7,2
02.11.2019 08:00;02.11.2019 09:00;AsO10-1;3418;NA;NA;3,6;7,2
02.11.2019 08:00;02.11.2019 09:00;NR1-1;3416;NA;NA;3,6;7,2
02.11.2019 08:00;02.11.2019 09:00;SR14-1;3420;3,6;NA;NA;7,2
02.11.2019 08:00;02.11.2019 09:00;AdA6-1;3403;NA;NA;3,6;7,2
02.11.2019 08:00;02.11.2019 09:00;Bl2-5;3423;NA;NA;3,6;7,2
02.11.2019 08:00;02.11.2019 09:00;SR2-3;3417;NA;NA;3,6;7,2
